Item_Weight,Item_Visibility,Item_MRP,Outlet_Age,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Identifier_OUT010,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Identifer_code_DR,Item_Identifer_code_FD,Item_Identifer_code_NC,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
-0.21355890985512116,-1.1146582594821361,-0.41323797317165567,-1.3342284007044944,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,NCB42,OUT018,1621.8888
-0.815508531709873,0.06303534123575723,-1.3955693445763906,-0.13968067562544334,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,FDP49,OUT049,718.3982
-0.9745952174857718,-0.6163443520786765,-0.44651184347109096,1.5326861394852282,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,DRI11,OUT027,2303.668
0.11966320224304478,0.7100976241515863,1.442064584825613,-0.7369545381649689,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,FDU02,OUT035,2748.4224
1.302064245172022,1.4038478813708777,1.7696361576079132,1.293776594469418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,FDN22,OUT013,3775.086
-0.9627712070564821,-0.5937576120208969,0.05700953295966108,1.5326861394852282,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,FDW12,OUT027,4064.0432
0.3883907119996304,-0.7823000797521384,0.893994428031719,-0.7369545381649689,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,NCB30,OUT035,1587.2672
0.581874519024372,-0.16316181178176598,-0.5365436110312245,1.5326861394852282,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,FDC37,OUT019,214.3876
0.22715420614567902,-0.7784453693459485,0.38682642354607655,0.09922886939036688,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,FDR28,OUT046,4078.025
0.04441949951120088,0.6594722875603828,-1.5317605939373382,-1.0953188556886841,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,NCD06,OUT017,838.908
-1.106809152286012,0.014393766404479437,-1.5896620892187838,-0.7369545381649689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,FDV10,OUT035,1065.28
-0.2458062110259115,-0.9055491740621125,-1.6411207787495399,1.293776594469418,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,DRJ59,OUT013,308.9312
-1.4765782057110737,1.856193622380766,-1.538161521450648,-0.020225903117538233,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,FDE51,OUT010,178.4344
0.3668925112191036,0.12183079591280607,-1.5681721106373594,1.5326861394852282,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,FDC14,OUT019,125.8362
1.3880570482941288,2.0288048184819014,-1.3724686645572939,-0.020225903117538233,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,FDV38,OUT010,163.7868
1.2483187432207046,0.28910846784649474,-0.7177507441722386,-1.3342284007044944,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,NCS17,OUT018,2741.7644
1.269816944001231,-1.281712054229023,1.86297308451815,-1.3342284007044944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,FDP33,OUT018,3068.0064
1.0870822373667532,-1.281712054229023,-0.770903891615426,-0.4980449931491587,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,FDO23,OUT045,2174.5028
1.011838534634909,0.6209336566281224,0.5455256147970575,0.09922886939036688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,DRH01,OUT046,2085.2856
-0.6005265239046046,0.4535525775320229,0.09189410469676859,-0.13968067562544334,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,NCX29,OUT049,3791.0652
1.592289955709134,-0.12517237957337854,-0.20837930011986056,1.5326861394852282,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,FDV20,OUT027,2797.6916
-0.8477558328806634,0.9167131996684713,-0.2974349826087647,-1.3342284007044944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,DRZ11,OUT018,1609.9044
-1.3776864821206503,1.1108092791661637,-1.675412612357584,1.5326861394852282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,FDX10,OUT027,388.1614
0.5281290170730549,-0.7670869252927526,-0.8598758176295712,1.5326861394852282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,FDB34,OUT027,2180.495
0.11966320224304478,0.7104743286124339,1.4436752862632851,0.09922886939036688,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,FDU02,OUT046,3435.528
-0.6435229254656581,-0.7605284897464766,-0.24165317041929604,1.293776594469418,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,FDK43,OUT013,2150.534
0.17340870419436188,1.0079442221482702,0.8360929327502736,-0.13968067562544334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,FDA46,OUT049,2527.3768
1.839519264685193,0.061217407951089924,1.9154916155948947,-1.3342284007044944,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,FDC02,OUT018,6768.5228
-0.13831520712327725,-0.46009313687334574,-0.2335577849935548,1.293776594469418,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,FDL50,OUT013,373.5138
-1.3701621118474658,0.45759070398760826,0.5974932859821183,-0.020225903117538233,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,FDM39,OUT010,358.2004
1.4633007510259732,-1.281712054229023,0.1980747648710053,-0.4980449931491587,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,NCP05,OUT045,2428.8384
-0.6005265239046046,-0.7787739557586606,2.0007750353167704,-0.4980449931491587,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,FDV49,OUT045,5815.0972
0.6571182217562159,1.082071921510462,-1.2947297703694758,0.09922886939036688,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,FDL12,OUT046,2576.646
-0.5586050323825767,3.6815770811875255,0.8999701303654836,1.5326861394852282,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,FDS02,OUT019,780.3176
-1.1616295642763554,0.03550419965908398,0.046327361025018256,0.09922886939036688,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,NCL17,OUT046,3134.5864
-0.5586050323825772,1.8238814396699436,0.008221386412565776,1.293776594469418,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,FDM40,OUT013,850.8924
-0.6230996347241579,-0.724022088430382,-0.38585604873122575,1.293776594469418,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,FDR13,OUT013,810.9444
-0.40811762691888936,-0.01770804559912695,0.8919166231771218,-1.0953188556886841,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,FDA43,OUT017,3121.2704
-0.13831520712327725,-0.7227961859285904,0.16857315733859848,-1.0953188556886841,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,NCP18,OUT017,4815.0656
-1.050913830256642,-1.0863421873868064,1.7401345500755063,-1.3342284007044944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,FDK21,OUT018,6258.52
-0.7735870401878456,-0.3458327699148115,-0.561213114250614,-0.4980449931491587,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,NCX54,OUT045,2117.244
-0.9520221066662184,0.11670797282689621,-1.6582876346722517,-0.13968067562544334,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,DRK35,OUT049,796.9626
0.4958817159022646,2.089686062282653,0.8618222775156515,0.09922886939036688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,FDY21,OUT046,4910.275
-1.4733534755939948,-0.09465424602720764,0.6286474731895768,1.5326861394852282,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,FDI26,OUT019,892.172
-0.6005265239046046,-1.281712054229023,1.7058845947048418,-1.3342284007044944,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,FDM20,OUT018,3185.1872
-1.0369399997492996,-0.5029783667079017,-0.8641989402882838,-0.4980449931491587,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,FDV27,OUT045,1062.6168
-1.4142334234475458,-1.0467561726886885,-1.6545153719052232,1.5326861394852282,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,FDF09,OUT027,484.7024
0.581874519024372,1.6389133500168007,-1.4485968573074397,1.5326861394852282,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,FDY40,OUT019,147.8076
1.011838534634909,-0.7761320883516988,1.849578491362467,1.5326861394852282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,FDY45,OUT027,2543.356
1.0548349361959626,2.5092016325142703,0.7154997161117451,-0.020225903117538233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,FDC46,OUT010,184.4266
1.4095552490746561,-0.6387994476865088,0.5084794817305938,-0.7369545381649689,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,FDH19,OUT035,4865.6664
0.18415780458462547,0.2525162663759097,0.7251220465003996,-0.4980449931491587,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,FDZ03,OUT045,1118.544
1.0333367354154361,-0.47130858714698537,0.38411400232503645,-0.4980449931491587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,DRH37,OUT045,2302.3364
-0.8918271444807434,1.5055325498081158,-0.7274568310356524,0.09922886939036688,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,NCI17,OUT046,2027.361
0.6033727198048988,0.7645890204785885,0.4698645254638369,0.09922886939036688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,FDJ58,OUT046,3435.528
0.6571182217562159,1.0801048339368446,-1.3172795904968886,1.293776594469418,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,FDL12,OUT013,599.22
1.1730750404888604,-1.281712054229023,0.3825033008873642,-0.4980449931491587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,FDH35,OUT045,4604.6728
-1.0616629306469054,-1.0616271370868586,0.783023541781845,-1.0953188556886841,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,FDG02,OUT017,2285.0256
-1.0681123908810635,2.3399124279439247,1.825968829689066,-0.13968067562544334,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,NCZ18,OUT049,5580.7356
-0.9466475564710867,-0.8113044770279655,-0.43468607351570054,0.09922886939036688,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,FDC29,OUT046,2290.352
0.01217219834041053,-0.6359115680132514,0.5047490972009444,-0.13968067562544334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,FDQ10,OUT049,1207.0954
0.11966320224304439,0.9283044993164813,-0.8218535994918778,1.5326861394852282,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,FDN48,OUT019,643.1628
1.3343115463428117,0.9056867429401134,-0.5805415315026823,-1.0953188556886841,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,FDL04,OUT017,1587.933
-1.480877845867179,-1.281712054229023,1.3133759827613434,-0.4980449931491587,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,FDV25,OUT045,5305.0944
-1.082086221388406,-0.1282734478524703,-0.6303476413583864,0.09922886939036688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,FDD58,OUT046,1697.79
-0.21355890985512116,-1.007947237260662,0.6334795775025936,0.09922886939036688,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,FDN04,OUT046,1427.4752
0.8506020287809577,-0.40270367757049214,0.7562343554704787,-1.3342284007044944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,FDV45,OUT018,4693.89
1.302064245172021,4.420505171689897,0.8634748571907033,1.5326861394852282,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,NCL18,OUT019,583.2408
-0.04157330361090697,-0.6718402029436158,0.48919294271590485,1.5326861394852282,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,FDR12,OUT027,3091.9752
0.581874519024372,1.1746960353321614,0.5798174484051021,-1.0953188556886841,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,FDG20,OUT017,2479.4392
-1.4486305446963887,-0.7880181984965647,0.3219312626222578,-0.7369545381649689,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,FDZ55,OUT035,2716.464
1.592289955709134,-0.522673612408679,0.24092908732171556,1.5326861394852282,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,FDQ49,OUT027,3285.723
-1.3948850427450716,1.1108930582071623,-0.7306363556736174,0.09922886939036688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,FDN33,OUT046,661.8052
1.7320282607825588,-0.5116676971895615,-0.3821256642015766,-0.13968067562544334,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,FDN27,OUT049,1523.3504
1.7105300600020317,-0.4961753375615316,-0.30332692846777004,-0.020225903117538233,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,FDW20,OUT010,369.519
-0.8380816425294263,0.7641622351574641,-1.6282770454855404,-0.13968067562544334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,DRG27,OUT049,690.4346
1.4633007510259732,-0.6215426365462141,-1.382683733075012,-0.4980449931491587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,DRI25,OUT045,1381.535
1.4847989518064995,-0.24758889172736653,-1.3386858126035541,-0.7369545381649689,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,FDA44,OUT035,622.523
